,dimCustomerMasterId,distance,seasonYear,events_prior,attended_prior,events_last,attended_last,tenure,atp_last,product_current,product_last,Label,Score
4855,21167,19.18,2023,31,24,1,1,2,0.0,None,Individual,None,1.0
4856,21185,9.54,2023,1,0,1,0,0,44.0,None,Individual,None,1.0
4857,21186,1846.48,2023,1,0,1,0,0,32.0,None,Individual,None,0.99
4858,21213,22.4,2023,1,0,1,0,0,46.0,None,Individual,None,1.0
4860,21233,196.93,2022,13,13,0,0,1,0.0,None,None,None,0.988
4861,21233,196.93,2023,13,13,0,0,2,0.0,None,None,None,1.0
4862,21251,17.91,2022,1,0,1,0,0,55.0,None,Individual,None,0.9783
4863,21251,17.91,2023,1,0,0,0,1,0.0,None,None,None,1.0
4864,21253,48.37,2022,1,0,1,0,0,105.0,None,Individual,None,1.0
4865,21253,48.37,2023,1,0,0,0,1,0.0,None,None,None,1.0
4866,21260,82.18,2022,1,0,1,0,0,75.0,Individual,Individual,Individual,0.4967
4867,21260,82.18,2023,2,1,1,1,1,77.0,None,Individual,None,0.9933
4868,21268,49.95,2023,1,0,1,0,0,26.0,None,Individual,None,1.0
4869,21277,19.18,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
4870,21277,19.18,2023,1,0,0,0,1,0.0,None,None,None,1.0
4872,21282,11.45,2022,23,12,17,6,1,116.67,Individual,Full Season,Individual,0.93
4873,21282,11.45,2023,24,12,1,0,2,0.0,None,Individual,None,1.0
4875,21286,10.85,2022,2,1,1,0,1,50.0,None,Individual,None,0.96
4876,21286,10.85,2023,2,1,0,0,2,0.0,None,None,None,1.0
4877,21289,196.93,2023,1,0,1,0,0,152.0,None,Individual,None,1.0
4878,21304,282.46,2022,1,1,1,1,0,40.0,None,Individual,None,1.0
4879,21304,282.46,2023,1,1,0,0,1,0.0,None,None,None,1.0
4880,21344,6.46,2023,2,0,2,0,0,30.0,None,Individual,None,0.96
4881,21358,11.98,2022,1,0,1,0,0,45.0,Individual,Individual,None,0.7887
4882,21358,11.98,2023,2,0,1,0,1,80.0,None,Individual,None,1.0
4884,21359,26.22,2022,30,21,17,8,1,45.29,Full Season,Full Season,Full Season,0.63
4885,21359,26.22,2023,48,36,18,15,2,63.23,None,Full Season,None,1.0
4886,21367,196.93,2022,1,0,1,0,0,65.0,None,Individual,None,0.977
4887,21367,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
4888,21375,11.36,2022,1,0,1,0,0,60.0,None,Individual,None,1.0
4889,21375,11.36,2023,1,0,0,0,1,0.0,None,None,None,1.0
4890,21376,196.93,2022,1,1,1,1,0,0.0,None,None,None,0.9927
4891,21376,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
4893,21383,59.73,2022,30,18,17,5,1,23.58,Full Season,Full Season,Full Season,0.82
4894,21383,59.73,2023,48,28,18,10,2,24.32,None,Full Season,None,1.0
4895,21389,2.83,2022,11,2,11,2,0,90.27,None,Individual,None,0.8
4896,21389,2.83,2023,11,2,0,0,1,0.0,None,None,None,0.99
4897,21390,196.93,2022,2,2,2,2,0,0.0,None,None,None,1.0
4898,21390,196.93,2023,2,2,0,0,1,0.0,None,None,None,1.0
4899,21397,4103.96,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
4900,21405,1969.96,2022,1,1,1,1,0,30.0,None,Individual,None,1.0
4901,21405,1969.96,2023,1,1,0,0,1,0.0,None,None,None,1.0
4902,21413,22.58,2022,1,1,1,1,0,32.0,None,Half Season,None,0.99
4903,21413,22.58,2023,1,1,0,0,1,0.0,None,None,None,1.0
4904,21443,10.5,2022,1,0,1,0,0,30.0,None,Individual,None,0.5669
4905,21443,10.5,2023,1,0,0,0,1,0.0,None,None,None,1.0
4907,21447,22.4,2022,6,6,0,0,1,0.0,None,None,None,1.0
4908,21447,22.4,2023,6,6,0,0,2,0.0,None,None,None,1.0
4909,21449,25.94,2022,1,0,1,0,0,28.0,None,Individual,None,0.9057
4910,21449,25.94,2023,1,0,0,0,1,0.0,None,None,None,1.0
4911,21455,11.36,2022,1,0,1,0,0,30.0,None,Individual,None,0.6561
4912,21455,11.36,2023,1,0,0,0,1,0.0,None,None,None,1.0
4913,21458,46.24,2022,1,0,1,0,0,55.0,None,Individual,None,0.99
4914,21458,46.24,2023,1,0,0,0,1,0.0,None,None,None,1.0
4915,21479,52.24,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
4916,21479,52.24,2023,1,0,0,0,1,0.0,None,None,None,1.0
4917,21480,13.28,2023,2,0,2,0,0,24.8,None,Individual,None,0.89
4918,21481,16.19,2023,2,2,2,2,0,79.67,None,Individual,None,0.98
4919,21493,82.62,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
4920,21495,58.32,2023,2,0,2,0,0,23.33,None,Individual,None,0.96
4921,21506,32.18,2022,2,0,2,0,0,28.0,None,Individual,None,0.988
4922,21506,32.18,2023,2,0,0,0,1,0.0,None,None,None,1.0
4923,21516,70.42,2022,3,1,3,1,0,34.2,None,Individual,None,0.93
4924,21516,70.42,2023,3,1,0,0,1,0.0,None,None,None,1.0
4926,21521,11.04,2022,9,8,2,1,1,0.0,Individual,None,Individual,0.78
4927,21521,11.04,2023,10,8,1,0,2,0.0,None,Individual,None,0.98
4928,21527,164.2,2022,1,0,1,0,0,90.0,None,Individual,None,1.0
4929,21527,164.2,2023,1,0,0,0,1,0.0,None,None,None,1.0
4930,21546,29.35,2022,1,0,1,0,0,105.0,Individual,Individual,Individual,0.58
4931,21546,29.35,2023,3,1,2,1,1,76.0,None,Individual,None,0.98
4933,21547,55.5,2022,30,28,17,15,1,108.11,Individual,Full Season,Individual,0.83
4934,21547,55.5,2023,31,29,1,1,2,0.0,None,Individual,None,1.0
4935,21550,196.93,2023,1,1,1,1,0,53.0,None,Individual,None,1.0
4936,21561,6.14,2022,1,0,1,0,0,0.0,None,Individual,None,1.0
4937,21561,6.14,2023,1,0,0,0,1,0.0,None,None,None,1.0
4938,21583,1730.63,2022,1,0,1,0,0,45.0,None,Individual,None,1.0
4939,21583,1730.63,2023,1,0,0,0,1,0.0,None,None,None,1.0
4941,21599,51.7,2022,30,20,17,7,1,144.12,Full Season,Full Season,Full Season,0.77
4942,21599,51.7,2023,48,34,18,14,2,61.39,None,Full Season,None,1.0
4943,21602,196.93,2022,1,0,1,0,0,50.0,None,Individual,None,1.0
4944,21602,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
4945,21607,19.63,2022,2,0,2,0,0,165.0,None,Individual,None,0.96
4946,21607,19.63,2023,2,0,0,0,1,0.0,None,None,None,1.0
4947,21609,55.5,2023,1,0,1,0,0,70.0,None,Individual,None,1.0
4948,21622,9.54,2022,9,0,9,0,0,29.75,Individual,Individual,Individual,0.88
4949,21622,9.54,2023,10,0,1,0,1,37.0,None,Individual,None,0.97
4950,21628,58.74,2022,2,0,2,0,0,49.33,None,Individual,None,0.97
4951,21628,58.74,2023,2,0,0,0,1,0.0,None,None,None,1.0
4952,21635,27.58,2022,17,14,17,14,0,23.06,Individual,Full Season,Individual,0.94
4953,21635,27.58,2023,18,15,1,1,1,0.0,None,Individual,None,1.0
4954,21638,3.97,2022,1,0,1,0,0,90.0,None,Individual,None,1.0
4955,21638,3.97,2023,1,0,0,0,1,0.0,None,None,None,1.0
4956,21648,26.81,2022,2,0,2,0,0,28.0,Full Season,Individual,None,0.5052
4957,21648,26.81,2023,19,11,17,11,1,28.0,None,Full Season,None,0.98
4958,21655,10.46,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
4960,21657,62.69,2022,27,14,14,1,1,60.67,Individual,Full Season,Individual,0.85
4961,21657,62.69,2023,28,15,1,1,2,0.0,None,Individual,None,1.0
4962,21676,60.17,2022,17,11,17,11,0,38.95,Full Season,Full Season,Full Season,0.65
4963,21676,60.17,2023,20,13,3,2,1,40.77,None,Full Season,None,0.95
4965,21677,125.36,2022,30,23,17,10,1,45.29,Individual,Full Season,Individual,0.89
4966,21677,125.36,2023,31,24,1,1,2,0.0,None,Individual,None,1.0
4967,21682,19.18,2022,1,0,1,0,0,35.0,None,Individual,None,0.4627
4968,21682,19.18,2023,1,0,0,0,1,0.0,None,None,None,1.0
4969,21686,1.84,2022,1,1,1,1,0,28.0,Individual,Individual,Individual,0.58
4970,21686,1.84,2023,2,1,1,0,1,23.0,None,Individual,None,0.96
4971,21690,32.18,2022,2,0,2,0,0,40.0,Full Season,Individual,Full Season,0.63
4972,21690,32.18,2023,19,11,17,11,1,34.25,None,Full Season,None,0.97
4973,21691,13.28,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
4974,21691,13.28,2023,1,0,0,0,1,0.0,None,None,None,1.0
4975,21698,26.81,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
4976,21698,26.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
4977,21701,10.5,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
4978,21701,10.5,2023,1,0,0,0,1,0.0,None,None,None,1.0
4979,21702,1961.46,2022,1,0,1,0,0,80.0,None,Individual,None,1.0
4980,21702,1961.46,2023,1,0,0,0,1,0.0,None,None,None,1.0
4981,21703,13.37,2022,1,0,1,0,0,45.0,None,Individual,None,1.0
4982,21703,13.37,2023,1,0,0,0,1,0.0,None,None,None,1.0
4984,21704,32.18,2022,30,18,17,5,1,33.16,Individual,Full Season,Individual,0.84
4985,21704,32.18,2023,31,18,1,0,2,0.0,None,Individual,None,1.0
4986,21710,196.93,2022,1,1,1,1,0,65.0,None,Individual,None,1.0
4987,21710,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
4988,21713,20.13,2022,1,0,1,0,0,90.0,None,Individual,None,0.7626
4989,21713,20.13,2023,1,0,0,0,1,0.0,None,None,None,1.0
4990,21715,27.58,2022,1,0,1,0,0,45.0,None,Individual,None,1.0
4991,21715,27.58,2023,1,0,0,0,1,0.0,None,None,None,1.0
4993,21729,47.79,2022,30,20,17,7,1,65.88,Full Season,Full Season,Full Season,0.86
4994,21729,47.79,2023,48,32,18,12,2,63.23,None,Full Season,None,1.0
4995,21744,42.31,2022,1,0,1,0,0,28.0,None,Individual,None,0.9967
4996,21744,42.31,2023,1,0,0,0,1,0.0,None,None,None,1.0
4997,21748,7.19,2022,1,1,1,1,0,80.0,None,Individual,None,1.0
4998,21748,7.19,2023,1,1,0,0,1,0.0,None,None,None,1.0
4999,21769,22.58,2022,1,0,1,0,0,65.0,None,Individual,None,0.9717
5000,21769,22.58,2023,1,0,0,0,1,0.0,None,None,None,1.0
5001,21775,196.93,2023,1,1,1,1,0,209.0,None,Individual,None,1.0
5002,21790,27.58,2022,1,0,1,0,0,30.0,None,Individual,None,1.0
5003,21790,27.58,2023,1,0,0,0,1,0.0,None,None,None,1.0
5005,21795,46.07,2022,13,13,0,0,1,0.0,None,None,None,1.0
5006,21795,46.07,2023,13,13,0,0,2,0.0,None,None,None,1.0
5007,21800,23.26,2023,2,0,2,0,0,30.0,None,Individual,None,0.98
5008,21804,26.22,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
5009,21804,26.22,2023,1,0,0,0,1,0.0,None,None,None,1.0
5010,21807,63.09,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
5011,21807,63.09,2023,1,0,0,0,1,0.0,None,None,None,1.0
5012,21817,62.69,2022,1,0,1,0,0,90.0,None,Individual,None,0.99
5013,21817,62.69,2023,1,0,0,0,1,0.0,None,None,None,1.0
5014,21828,66.1,2023,1,1,1,1,0,357.0,None,None,None,0.975
5015,21839,46.25,2022,1,0,1,0,0,28.0,None,Individual,None,0.9298
5016,21839,46.25,2023,1,0,0,0,1,0.0,None,None,None,1.0
5017,21841,196.93,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
5018,21841,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
5019,21848,67.51,2022,1,0,1,0,0,45.0,None,Individual,None,1.0
5020,21848,67.51,2023,1,0,0,0,1,0.0,None,None,None,1.0
5021,21862,1420.45,2022,1,0,1,0,0,33.0,None,Individual,None,1.0
5022,21862,1420.45,2023,1,0,0,0,1,0.0,None,None,None,1.0
5023,21864,42.7,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
5024,21875,65.22,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
5026,21878,37.83,2022,30,25,17,12,1,56.23,Individual,Full Season,Individual,0.95
5027,21878,37.83,2023,31,25,1,0,2,0.0,None,Individual,None,1.0
5028,21879,1937.66,2023,1,0,1,0,0,69.0,None,Individual,None,1.0
5029,21887,196.93,2022,1,0,1,0,0,35.0,None,Individual,None,0.9854
5030,21887,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
5031,21894,59.13,2023,1,0,1,0,0,69.0,None,Individual,None,1.0
5032,21899,46.25,2022,1,0,1,0,0,52.0,None,Individual,None,1.0
5033,21899,46.25,2023,1,0,0,0,1,0.0,None,None,None,1.0
5035,21901,47.74,2022,13,13,0,0,1,0.0,Individual,None,None,0.8858
5036,21901,47.74,2023,14,13,1,0,2,0.0,None,Individual,None,1.0
5038,21902,47.74,2022,13,13,0,0,1,0.0,None,None,None,0.8858
5039,21902,47.74,2023,13,13,0,0,2,0.0,None,None,None,1.0
5040,21915,196.93,2023,1,1,1,1,0,40.0,None,Individual,None,1.0
5041,21918,27.58,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
5042,21918,27.58,2023,1,0,0,0,1,0.0,None,None,None,1.0
5043,21922,29.38,2023,18,12,18,12,0,24.32,None,Full Season,None,0.93
5044,21925,51.41,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
5045,21925,51.41,2023,1,0,0,0,1,0.0,None,None,None,1.0
5046,21933,17.0,2022,1,0,1,0,0,52.0,None,Individual,None,1.0
5047,21933,17.0,2023,1,0,0,0,1,0.0,None,None,None,1.0
5048,21941,23.21,2022,2,1,2,1,0,31.0,None,Individual,None,0.93
5049,21941,23.21,2023,2,1,0,0,1,0.0,None,None,None,1.0
5051,21947,58.29,2022,30,23,17,10,1,19.81,Individual,Full Season,Individual,1.0
5052,21947,58.29,2023,31,23,1,0,2,0.0,None,Individual,None,1.0
5053,21950,48.37,2022,1,1,1,1,0,30.0,None,Individual,None,1.0
5054,21950,48.37,2023,1,1,0,0,1,0.0,None,None,None,1.0
5055,21955,1457.0,2022,1,0,1,0,0,45.0,None,Half Season,None,1.0
5056,21955,1457.0,2023,1,0,0,0,1,0.0,None,None,None,1.0
5057,21956,23.35,2022,1,0,1,0,0,70.0,None,Individual,None,1.0
5058,21956,23.35,2023,1,0,0,0,1,0.0,None,None,None,1.0
5059,21958,29.35,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
5060,21958,29.35,2023,1,0,0,0,1,0.0,None,None,None,1.0
5061,21959,46.25,2023,1,1,1,1,0,35.0,None,Individual,None,1.0
5062,21962,196.93,2022,1,0,1,0,0,35.0,None,Individual,None,0.9854
5063,21962,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
5064,21968,46.25,2022,1,0,1,0,0,52.0,None,Individual,None,1.0
5065,21968,46.25,2023,1,0,0,0,1,0.0,None,None,None,1.0
5066,21987,62.69,2022,1,1,1,1,0,80.0,None,Individual,None,1.0
5067,21987,62.69,2023,1,1,0,0,1,0.0,None,None,None,1.0
5068,21995,27.58,2022,2,0,2,0,0,32.5,None,Individual,None,1.0
5069,21995,27.58,2023,2,0,0,0,1,0.0,None,None,None,1.0
5070,22021,44.7,2023,1,0,1,0,0,33.0,None,Individual,None,0.998
5071,22047,17.84,2022,3,0,3,0,0,68.0,None,Individual,None,0.97
5072,22047,17.84,2023,3,0,0,0,1,0.0,None,None,None,1.0
5073,22066,20.13,2022,1,0,1,0,0,63.0,None,Individual,None,1.0
5074,22066,20.13,2023,1,0,0,0,1,0.0,None,None,None,1.0
5075,22072,196.93,2023,2,0,2,0,0,321.8,None,Individual,None,0.99
5077,22084,9.54,2022,30,24,17,11,1,24.76,Individual,Full Season,Individual,0.73
5078,22084,9.54,2023,31,24,1,0,2,0.0,None,Individual,None,1.0
5079,22086,23.21,2022,1,0,1,0,0,30.0,None,Individual,None,1.0
5080,22086,23.21,2023,1,0,0,0,1,0.0,None,None,None,1.0
5081,22099,24.84,2022,2,0,2,0,0,28.0,None,Individual,None,0.995
5082,22099,24.84,2023,2,0,0,0,1,0.0,None,None,None,1.0
5083,22101,56.49,2022,1,0,1,0,0,60.0,None,Individual,None,1.0
5084,22101,56.49,2023,1,0,0,0,1,0.0,None,None,None,1.0
5085,22106,27.58,2022,3,0,3,0,0,28.0,None,Individual,None,0.8606
5086,22106,27.58,2023,3,0,0,0,1,0.0,None,None,None,1.0
5088,22107,63.09,2022,30,27,17,14,1,24.0,Full Season,Full Season,Individual,0.66
5089,22107,63.09,2023,48,40,18,13,2,19.9,None,Full Season,None,1.0
5090,22109,13.37,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
5091,22119,42.31,2022,1,1,1,1,0,35.0,None,Individual,None,1.0
5092,22119,42.31,2023,1,1,0,0,1,0.0,None,None,None,1.0
5093,22126,27.58,2022,1,0,1,0,0,115.0,None,Individual,None,0.99
5094,22126,27.58,2023,1,0,0,0,1,0.0,None,None,None,1.0
5096,22137,143.26,2022,30,18,17,5,1,18.42,Individual,Full Season,Individual,0.93
5097,22137,143.26,2023,31,18,1,0,2,0.0,None,Individual,None,1.0
5098,22142,196.93,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
5100,22144,110.87,2022,24,11,17,4,1,44.8,Full Season,Full Season,Full Season,0.64
5101,22144,110.87,2023,41,23,17,12,2,40.92,None,Full Season,None,0.96
5102,22149,196.93,2022,1,0,1,0,0,0.0,None,None,None,0.99
5103,22149,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
5105,22155,19.18,2022,13,13,0,0,1,0.0,Individual,None,None,1.0
5106,22155,19.18,2023,14,13,1,0,2,26.0,None,Individual,None,0.98
5107,22166,1928.88,2022,1,0,1,0,0,28.0,None,Half Season,None,1.0
5108,22166,1928.88,2023,1,0,0,0,1,0.0,None,None,None,1.0
5109,22175,86.75,2022,1,0,1,0,0,105.0,None,Half Season,None,1.0
5110,22175,86.75,2023,1,0,0,0,1,0.0,None,None,None,1.0
5112,22177,17.51,2022,30,25,17,12,1,45.29,Individual,Full Season,Individual,0.76
5113,22177,17.51,2023,31,26,1,1,2,0.0,None,Individual,None,1.0
5114,22182,26.81,2022,1,0,1,0,0,30.0,None,Individual,None,0.7209
5115,22182,26.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
5117,22190,65.22,2022,30,21,17,8,1,25.6,Individual,Full Season,Individual,0.85
5118,22190,65.22,2023,31,22,1,1,2,0.0,None,Individual,None,1.0
5120,22204,26.81,2022,30,20,17,7,1,26.73,Individual,Full Season,Individual,0.93
5121,22204,26.81,2023,31,20,1,0,2,0.0,None,Individual,None,1.0
5122,22209,46.07,2022,1,0,1,0,0,30.0,None,Individual,None,0.9963
5123,22209,46.07,2023,1,0,0,0,1,0.0,None,None,None,1.0
5124,22225,7.19,2022,1,0,1,0,0,0.0,None,Individual,None,1.0
5125,22225,7.19,2023,1,0,0,0,1,0.0,None,None,None,1.0
5126,22239,1897.0,2023,1,0,1,0,0,69.0,None,Individual,None,1.0
5127,22241,196.93,2022,1,0,1,0,0,30.0,None,Individual,None,0.9651
5128,22241,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
5129,22251,196.93,2023,3,2,3,2,0,33.9,None,Individual,None,0.93
5130,22252,20.13,2023,17,10,17,10,0,34.23,None,Full Season,None,0.77
5131,22256,1675.8,2023,1,1,1,1,0,42.0,None,Individual,None,1.0
5132,22262,47.74,2022,17,5,17,5,0,22.11,Individual,Full Season,Individual,0.74
5133,22262,47.74,2023,18,5,1,0,1,0.0,None,Individual,None,1.0
5134,22266,4121.94,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
5136,22273,50.84,2022,30,25,17,12,1,26.35,Individual,Full Season,Individual,0.67
5137,22273,50.84,2023,32,25,2,0,2,40.0,None,Individual,None,1.0
5139,22285,19.18,2022,14,14,1,1,1,50.0,Full Season,Half Season,Full Season,0.66
5140,22285,19.18,2023,31,29,17,15,2,48.0,None,Full Season,None,0.93
5141,22302,33.3,2022,1,0,1,0,0,90.0,None,Individual,None,0.99
5142,22302,33.3,2023,1,0,0,0,1,0.0,None,None,None,1.0
5143,22305,18.51,2023,1,1,1,1,0,193.0,None,Individual,None,1.0
5144,22306,1.84,2023,1,1,1,1,0,37.0,None,Individual,None,1.0
5146,22307,37.83,2022,24,21,17,14,1,45.29,Individual,Full Season,Individual,0.925
5147,22307,37.83,2023,25,22,1,1,2,0.0,None,Individual,None,1.0
5148,22312,38.2,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
5149,22312,38.2,2023,1,0,0,0,1,0.0,None,None,None,1.0
5150,22322,1462.59,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
5151,22332,18.51,2022,4,1,4,1,0,52.5,Full Season,Individual,Full Season,0.71
5152,22332,18.51,2023,21,15,17,14,1,48.0,None,Full Season,None,0.82
5153,22333,46.24,2023,1,0,1,0,0,33.0,None,Individual,None,1.0
5155,22335,33.3,2022,30,18,17,5,1,49.44,Full Season,Full Season,Full Season,0.76
5156,22335,33.3,2023,48,29,18,11,2,63.23,None,Full Season,None,1.0
5157,22339,21.65,2022,1,0,1,0,0,29.6,None,Individual,None,0.9238
5158,22339,21.65,2023,1,0,0,0,1,0.0,None,None,None,1.0
5159,22346,1599.28,2023,1,0,1,0,0,60.0,None,Individual,None,1.0
5160,22356,9.54,2022,1,0,1,0,0,37.0,None,Individual,None,0.995
5161,22356,9.54,2023,1,0,0,0,1,0.0,None,None,None,1.0
5162,22357,27.17,2023,1,0,1,0,0,58.0,None,Individual,None,1.0
5163,22371,55.5,2022,1,0,1,0,0,60.0,None,Individual,None,1.0
5164,22371,55.5,2023,1,0,0,0,1,0.0,None,None,None,1.0
5165,22400,69.88,2022,1,0,1,0,0,60.0,None,Individual,None,0.999
5166,22400,69.88,2023,1,0,0,0,1,0.0,None,None,None,1.0
5167,22427,48.37,2022,12,4,12,4,0,0.0,None,None,None,0.87
5168,22427,48.37,2023,12,4,0,0,1,0.0,None,None,None,1.0
5169,22431,1547.97,2023,1,0,1,0,0,59.0,None,Individual,None,1.0
5170,22439,300.61,2022,1,0,1,0,0,150.0,None,Half Season,None,0.98
5171,22439,300.61,2023,1,0,0,0,1,0.0,None,None,None,1.0
5172,22447,51.68,2022,1,0,1,0,0,35.0,Individual,Individual,None,0.732
5173,22447,51.68,2023,2,1,1,1,1,30.0,None,Individual,None,1.0
5175,22449,51.24,2022,13,13,0,0,1,0.0,Full Season,None,Full Season,0.55
5176,22449,51.24,2023,17,16,4,3,2,37.8,None,Full Season,None,0.9
5177,22452,196.93,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
5178,22472,196.93,2023,1,0,1,0,0,63.0,None,Individual,None,1.0
5179,22490,25.94,2022,1,0,1,0,0,105.0,Individual,Individual,Individual,0.64
5180,22490,25.94,2023,2,1,1,1,1,38.0,None,Individual,None,1.0
5181,22505,37.83,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
5182,22505,37.83,2023,1,0,0,0,1,0.0,None,None,None,1.0
5183,22514,10.5,2022,1,0,1,0,0,28.0,Individual,Individual,None,1.0
5184,22514,10.5,2023,2,0,1,0,1,37.0,None,Individual,None,1.0
5185,22515,12.75,2022,1,0,1,0,0,32.0,None,Individual,None,1.0
5186,22515,12.75,2023,1,0,0,0,1,0.0,None,None,None,1.0
5188,22519,26.81,2022,30,25,17,12,1,37.06,Individual,Full Season,Individual,0.99
5189,22519,26.81,2023,31,26,1,1,2,0.0,None,Individual,None,1.0
5191,22524,12.75,2022,23,16,17,10,1,22.11,Individual,Full Season,Individual,0.87
5192,22524,12.75,2023,24,16,1,0,2,0.0,None,Individual,None,1.0
5193,22527,47.74,2023,1,0,1,0,0,69.0,None,Individual,None,1.0
5194,22535,13.37,2023,1,1,1,1,0,25.0,None,Individual,None,0.99
5195,22536,12.75,2022,1,0,1,0,0,95.0,Individual,Individual,Individual,0.56
5196,22536,12.75,2023,2,0,1,0,1,37.0,None,Individual,None,1.0
5197,22540,6.46,2022,1,0,1,0,0,40.0,None,Individual,None,0.99
5198,22540,6.46,2023,1,0,0,0,1,0.0,None,None,None,1.0
5199,22545,17.84,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
5200,22545,17.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
5202,22562,10.5,2022,1,1,0,0,1,0.0,None,None,None,1.0
5203,22562,10.5,2023,1,1,0,0,2,0.0,None,None,None,1.0
5204,22563,11.36,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
5205,22563,11.36,2023,1,0,0,0,1,0.0,None,None,None,1.0
5206,22573,196.93,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
5208,22578,22.4,2022,30,19,17,6,1,42.0,Individual,Full Season,Individual,0.93
5209,22578,22.4,2023,31,19,1,0,2,0.0,None,Individual,None,1.0
5211,22585,125.91,2022,30,24,17,11,1,47.89,Individual,Full Season,Individual,0.98
5212,22585,125.91,2023,31,24,1,0,2,0.0,None,Individual,None,1.0
5213,22589,14.62,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
5214,22605,196.93,2023,1,0,1,0,0,44.0,None,Individual,None,1.0
5215,22643,196.93,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
5216,22644,17.0,2022,1,0,1,0,0,27.0,None,Half Season,None,0.91
5217,22644,17.0,2023,1,0,0,0,1,0.0,None,None,None,1.0
5218,22648,196.93,2023,1,1,1,1,0,72.0,None,Individual,None,1.0
5219,22650,62.69,2022,1,0,1,0,0,30.0,None,Individual,None,1.0
5220,22650,62.69,2023,1,0,0,0,1,0.0,None,None,None,1.0
5221,22655,18.51,2022,2,1,2,1,0,29.0,None,Individual,None,1.0
5222,22655,18.51,2023,2,1,0,0,1,0.0,None,None,None,1.0
5224,22668,19.18,2022,13,13,0,0,1,0.0,None,None,None,1.0
5225,22668,19.18,2023,13,13,0,0,2,0.0,None,None,None,1.0
5226,22671,1056.04,2022,1,0,1,0,0,30.0,None,Individual,None,1.0
5227,22671,1056.04,2023,1,0,0,0,1,0.0,None,None,None,1.0
5228,22676,1074.49,2022,1,0,1,0,0,85.0,None,Individual,None,1.0
5229,22676,1074.49,2023,1,0,0,0,1,0.0,None,None,None,1.0
5230,22699,56.08,2023,1,0,1,0,0,0.0,None,None,None,1.0
5231,22700,44.68,2022,1,0,1,0,0,0.0,None,Individual,None,1.0
5232,22700,44.68,2023,1,0,0,0,1,0.0,None,None,None,1.0
5233,22701,59.13,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
5234,22705,76.98,2022,17,10,17,10,0,38.89,Half Season,Full Season,Half Season,0.62
5235,22705,76.98,2023,27,17,10,7,1,28.35,None,Half Season,None,0.88
5236,22714,44.96,2022,1,0,1,0,0,28.0,None,Individual,None,0.9297
5237,22714,44.96,2023,1,0,0,0,1,0.0,None,None,None,1.0
5239,22721,29.38,2022,30,25,17,12,1,20.59,Individual,Full Season,Individual,0.81
5240,22721,29.38,2023,31,26,1,1,2,0.0,None,Individual,None,1.0
5242,22728,61.71,2022,30,18,17,5,1,45.29,Individual,Full Season,Individual,0.82
5243,22728,61.71,2023,31,18,1,0,2,0.0,None,Individual,None,1.0
5244,22731,15.07,2022,1,1,1,1,0,75.0,None,Individual,None,1.0
5245,22731,15.07,2023,1,1,0,0,1,0.0,None,None,None,1.0
5246,22739,46.07,2023,1,0,1,0,0,48.0,None,None,None,1.0
5248,22742,11.04,2022,24,13,17,6,1,22.11,Individual,Full Season,Individual,0.88
5249,22742,11.04,2023,25,13,1,0,2,0.0,None,Individual,None,1.0
