atp_last,attended_last,attended_prior,clientcode,dimcustomermasterid,distance,events_last,events_prior,lkupclientid,product_current,product_last,product,sascore,seasonyear,scoredate,tenure
13.31,1,1,GALAXY,437329007,10.45,1,1,6,None,Individual,None,81.57,2022,2022-06-23,0
46.0,12,12,GALAXY,437329129,42.96,13,13,6,None,Full Season,None,54.0,2022,2022-06-23,0
65.0,0,0,GALAXY,437329184,81.88,1,1,6,None,None,None,100.0,2022,2022-06-23,0
28.71,9,9,GALAXY,437329203,38.46,15,15,6,None,Full Season,None,56.00000000000001,2022,2022-06-23,0
0.0,1,1,GALAXY,437329305,15.49,1,1,6,None,None,None,85.2,2022,2022-06-23,0
24.26,8,8,GALAXY,437329429,14.33,14,14,6,None,Full Season,None,63.0,2022,2022-06-23,0
166.67,1,1,GALAXY,437329435,64.73,2,2,6,None,Individual,None,94.0,2022,2022-06-23,0
0.0,0,0,GALAXY,437329486,29.09,1,1,6,None,None,None,84.0,2022,2022-06-23,0
20.38,17,17,GALAXY,437329488,50.66,17,17,6,None,Full Season,None,51.0,2022,2022-06-23,0
92.67,1,1,GALAXY,437329514,33.08,3,3,6,None,Individual,None,85.0,2022,2022-06-23,0
19.0,14,14,GALAXY,437329519,31.0,16,16,6,None,Full Season,Full Season,93.0,2022,2022-06-23,0
17.5,2,2,GALAXY,437329625,31.89,2,2,6,None,Group,None,49.6,2022,2022-06-23,0
48.8,11,11,GALAXY,437329628,28.48,13,13,6,None,Full Season,Full Season,61.0,2022,2022-06-23,0
52.5,1,1,GALAXY,437329647,11.88,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
20.8,12,12,GALAXY,437329659,19.33,13,13,6,None,Full Season,Full Season,68.0,2022,2022-06-23,0
0.0,15,15,GALAXY,437329678,10.49,15,15,6,None,None,None,78.0,2022,2022-06-23,0
0.0,11,11,GALAXY,437329738,19.93,13,13,6,None,None,None,94.0,2022,2022-06-23,0
59.39,11,11,GALAXY,437329795,27.4,13,13,6,None,Full Season,Full Season,65.0,2022,2022-06-23,0
25.0,1,1,GALAXY,437329813,69.46,1,1,6,None,Group,None,96.5,2022,2022-06-23,0
27.14,0,0,GALAXY,437329821,25.0,1,1,6,None,Full Season,None,98.0,2022,2022-06-23,0
44.47,16,16,GALAXY,437329831,35.93,16,16,6,None,Full Season,Full Season,88.0,2022,2022-06-23,0
56.0,1,1,GALAXY,437329868,32.56,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
67.0,11,11,GALAXY,437329881,10.96,13,13,6,None,Full Season,Full Season,60.0,2022,2022-06-23,0
55.0,1,1,GALAXY,437329887,11.88,2,2,6,None,Group,None,84.0,2022,2022-06-23,0
35.0,0,0,GALAXY,437329931,15.03,1,1,6,None,None,None,86.0,2022,2022-06-23,0
23.74,15,15,GALAXY,437329967,4.53,17,17,6,None,Full Season,None,63.0,2022,2022-06-23,0
27.25,4,4,GALAXY,437329990,2447.29,4,4,6,None,Group,Mini Plan,30.0,2022,2022-06-23,0
0.0,1,1,GALAXY,437330006,33.48,1,1,6,None,None,None,79.65,2022,2022-06-23,0
31.67,3,3,GALAXY,437330008,12.9,3,3,6,None,Group,Group,53.0,2022,2022-06-23,0
21.79,17,17,GALAXY,437330021,40.01,17,17,6,None,Full Season,Full Season,77.0,2022,2022-06-23,0
3.15,14,14,GALAXY,437330062,1356.89,14,14,6,None,Individual,None,54.0,2022,2022-06-23,0
20.57,5,5,GALAXY,437330071,21.48,6,6,6,None,Mini Plan,Full Season,47.0,2022,2022-06-23,0
49.64,15,15,GALAXY,437330105,38.0,17,17,6,None,Full Season,Full Season,95.0,2022,2022-06-23,0
38.0,1,1,GALAXY,437330150,147.22,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
98.92,1,1,GALAXY,437330174,4.42,1,1,6,None,Individual,None,92.17,2022,2022-06-23,0
21.43,1,1,GALAXY,437330181,33.25,1,1,6,None,Group,None,85.0,2022,2022-06-23,0
40.0,1,1,GALAXY,437330194,35.7,2,2,6,None,None,None,96.0,2022,2022-06-23,0
27.0,13,13,GALAXY,437330211,31.63,13,13,6,None,Full Season,Full Season,68.0,2022,2022-06-23,0
70.93,5,5,GALAXY,437330221,147.22,13,13,6,None,Full Season,None,71.0,2022,2022-06-23,0
17.83,13,13,GALAXY,437330240,46.18,16,16,6,None,Full Season,Full Season,96.0,2022,2022-06-23,0
73.0,4,4,GALAXY,437330248,34.22,5,5,6,None,Mini Plan,Full Season,56.00000000000001,2022,2022-06-23,0
25.0,1,1,GALAXY,437330260,2.55,1,1,6,None,Group,None,96.12,2022,2022-06-23,0
24.0,2,2,GALAXY,437330290,10.21,2,2,6,None,Group,None,86.0,2022,2022-06-23,0
42.43,2,2,GALAXY,437330311,8.22,2,2,6,None,Individual,Full Season,63.0,2022,2022-06-23,0
39.43,1,1,GALAXY,437330357,147.22,2,2,6,None,Individual,None,63.0,2022,2022-06-23,0
20.72,6,6,GALAXY,437330375,12.68,7,7,6,None,Partial Plan,Group,63.0,2022,2022-06-23,0
17.4,8,8,GALAXY,437330381,15.88,14,14,6,None,Full Season,Full Season,89.0,2022,2022-06-23,0
5.83,8,8,GALAXY,437330413,65.12,14,14,6,None,Individual,None,66.0,2022,2022-06-23,0
38.0,1,1,GALAXY,437330416,45.28,1,1,6,None,Individual,None,98.0,2022,2022-06-23,0
29.0,1,1,GALAXY,437330423,13.2,1,1,6,None,Individual,None,78.95,2022,2022-06-23,0
25.0,1,1,GALAXY,437330434,86.23,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
32.61,1,1,GALAXY,437330443,44.6,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
59.0,2,2,GALAXY,437330456,31.42,2,2,6,None,Individual,None,93.0,2022,2022-06-23,0
44.29,9,9,GALAXY,437330473,21.95,13,13,6,None,Full Season,Full Season,55.00000000000001,2022,2022-06-23,0
57.0,2,2,GALAXY,437330524,25.77,2,2,6,None,Full Season,None,67.0,2022,2022-06-23,0
47.36,12,12,GALAXY,437330532,40.02,14,14,6,None,Full Season,Full Season,52.0,2022,2022-06-23,0
49.08,6,6,GALAXY,437330533,37.49,6,6,6,None,Partial Plan,None,60.0,2022,2022-06-23,0
39.26,15,15,GALAXY,437330553,4.53,16,16,6,None,Full Season,Full Season,54.0,2022,2022-06-23,0
23.45,17,17,GALAXY,437330554,12.22,17,17,6,None,Full Season,Full Season,89.0,2022,2022-06-23,0
20.33,11,11,GALAXY,437330606,18.75,11,11,6,None,Full Season,Full Season,77.0,2022,2022-06-23,0
22.5,12,12,GALAXY,437330636,17.77,12,12,6,None,Full Season,Full Season,75.0,2022,2022-06-23,0
28.02,16,16,GALAXY,437330647,28.35,17,17,6,None,Full Season,Full Season,66.0,2022,2022-06-23,0
22.0,17,17,GALAXY,437330687,28.66,17,17,6,None,Full Season,Full Season,93.0,2022,2022-06-23,0
40.5,1,1,GALAXY,437330779,1995.24,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
27.0,4,4,GALAXY,437330825,159.75,12,12,6,None,Full Season,None,90.0,2022,2022-06-23,0
20.0,0,0,GALAXY,437330828,41.6,1,1,6,None,Group,None,87.0,2022,2022-06-23,0
25.15,1,1,GALAXY,437330877,9.61,1,1,6,None,Group,None,66.67,2022,2022-06-23,0
25.0,1,1,GALAXY,437330880,9.87,2,2,6,None,Group,None,90.68,2022,2022-06-23,0
19.13,9,9,GALAXY,437330937,25.39,13,13,6,None,Full Season,Full Season,87.0,2022,2022-06-23,0
37.5,1,1,GALAXY,437330941,25.56,1,1,6,None,Individual,None,68.0,2022,2022-06-23,0
55.0,1,1,GALAXY,437330955,226.19,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
36.16,15,15,GALAXY,437330988,73.09,16,16,6,None,Full Season,Full Season,59.0,2022,2022-06-23,0
37.24,6,6,GALAXY,437331043,41.7,7,7,6,None,Partial Plan,None,56.99999999999999,2022,2022-06-23,0
23.83,6,6,GALAXY,437331046,14.7,15,15,6,None,Full Season,None,92.0,2022,2022-06-23,0
25.15,1,1,GALAXY,437331080,88.59,1,1,6,None,Group,Group,63.0,2022,2022-06-23,0
50.37,1,1,GALAXY,437331109,39.26,14,14,6,None,Full Season,None,83.0,2022,2022-06-23,0
191.6,1,1,GALAXY,437331187,3955.83,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
35.03,13,13,GALAXY,437331221,161.13,13,13,6,None,Full Season,Full Season,83.0,2022,2022-06-23,0
47.69,12,12,GALAXY,437331256,35.93,13,13,6,None,Full Season,None,60.0,2022,2022-06-23,0
20.5,11,11,GALAXY,437331257,32.34,12,12,6,None,Full Season,Full Season,69.0,2022,2022-06-23,0
17.5,1,1,GALAXY,437331289,145.35,1,1,6,None,Individual,None,88.0,2022,2022-06-23,0
24.14,16,16,GALAXY,437331311,10.22,17,17,6,None,Full Season,Full Season,94.0,2022,2022-06-23,0
92.94,1,1,GALAXY,437331324,12.68,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,437331347,24.16,1,1,6,None,Individual,None,98.0,2022,2022-06-23,0
37.14,7,7,GALAXY,437331361,10.21,14,14,6,None,Full Season,None,75.0,2022,2022-06-23,0
55.07,15,15,GALAXY,437331396,27.65,16,16,6,None,Full Season,Full Season,55.00000000000001,2022,2022-06-23,0
27.0,0,0,GALAXY,437331426,15.42,1,1,6,None,None,None,100.0,2022,2022-06-23,0
75.75,2,2,GALAXY,437331430,36.46,2,2,6,None,Individual,None,65.0,2022,2022-06-23,0
28.58,15,15,GALAXY,437331464,4.53,16,16,6,None,Full Season,Full Season,62.0,2022,2022-06-23,0
22.21,13,13,GALAXY,437331480,7.5,13,13,6,None,Full Season,Full Season,56.99999999999999,2022,2022-06-23,0
23.0,1,1,GALAXY,437331534,14.7,1,1,6,None,Group,None,69.82000000000001,2022,2022-06-23,0
44.3,13,13,GALAXY,437331552,44.6,13,13,6,None,Full Season,Full Season,96.0,2022,2022-06-23,0
102.5,2,2,GALAXY,437331555,147.22,2,2,6,None,Individual,None,59.0,2022,2022-06-23,0
32.34,11,11,GALAXY,437331566,11.15,13,13,6,None,Full Season,Full Season,70.0,2022,2022-06-23,0
51.5,1,1,GALAXY,437331575,2.28,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
24.45,6,6,GALAXY,437331576,103.54,6,6,6,None,Partial Plan,Full Season,34.0,2022,2022-06-23,0
20.0,1,1,GALAXY,437331621,36.37,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
93.5,1,1,GALAXY,437331623,81.88,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
17.05,1,1,GALAXY,437331639,15.15,1,1,6,None,Individual,None,91.83,2022,2022-06-23,0
38.0,1,1,GALAXY,437331647,12.65,1,1,6,None,Individual,None,96.39999999999999,2022,2022-06-23,0
24.11,1,1,GALAXY,437331651,40.02,2,2,6,None,Individual,None,90.0,2022,2022-06-23,0
0.0,1,1,GALAXY,437331655,7.5,1,1,6,None,None,None,99.51,2022,2022-06-23,0
33.44,14,14,GALAXY,437331673,38.12,17,17,6,None,Full Season,Full Season,91.0,2022,2022-06-23,0
43.26,1,1,GALAXY,437331680,10.45,1,1,6,None,Individual,None,76.03,2022,2022-06-23,0
61.0,1,1,GALAXY,437331699,7.5,1,1,6,None,Individual,None,91.67,2022,2022-06-23,0
62.82,1,1,GALAXY,437331705,82.76,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
20.0,2,2,GALAXY,437331715,62.08,2,2,6,None,Group,None,99.0,2022,2022-06-23,0
23.33,14,14,GALAXY,437331728,4.86,16,16,6,None,Full Season,Full Season,80.0,2022,2022-06-23,0
23.14,10,10,GALAXY,437331729,15.59,14,14,6,None,Full Season,None,55.00000000000001,2022,2022-06-23,0
27.8,2,2,GALAXY,437331739,2.28,2,2,6,None,Group,None,53.669999999999995,2022,2022-06-23,0
37.31,1,1,GALAXY,437331749,180.92,1,1,6,None,Individual,None,95.67,2022,2022-06-23,0
120.0,1,1,GALAXY,437331756,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
32.09,0,0,GALAXY,437331760,9.45,4,4,6,None,None,None,92.0,2022,2022-06-23,0
20.0,0,0,GALAXY,437331764,48.5,1,1,6,None,None,None,71.98,2022,2022-06-23,0
36.67,1,1,GALAXY,437331767,15.42,1,1,6,None,Individual,None,67.4,2022,2022-06-23,0
24.0,0,0,GALAXY,437331768,14.66,2,2,6,None,None,None,95.0,2022,2022-06-23,0
40.5,2,2,GALAXY,437331779,23.64,2,2,6,None,Individual,None,62.0,2022,2022-06-23,0
22.0,5,5,GALAXY,437331782,18.97,10,10,6,None,Full Season,None,91.0,2022,2022-06-23,0
25.0,1,1,GALAXY,437331786,7.37,1,1,6,None,Group,None,57.879999999999995,2022,2022-06-23,0
100.0,1,1,GALAXY,437331808,9.87,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
60.0,1,1,GALAXY,437331852,0.83,1,1,6,None,Individual,None,55.57,2022,2022-06-23,0
35.0,1,1,GALAXY,437331856,67.27,1,1,6,None,Group,None,99.0,2022,2022-06-23,0
100.0,1,1,GALAXY,437331867,932.4,1,1,6,None,Individual,None,68.0,2022,2022-06-23,0
31.5,1,1,GALAXY,437331878,23.58,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
78.6,1,1,GALAXY,437331883,28.49,2,2,6,None,Individual,None,87.0,2022,2022-06-23,0
25.0,1,1,GALAXY,437331908,77.9,1,1,6,None,Group,None,88.74,2022,2022-06-23,0
26.67,4,4,GALAXY,437331911,10.67,4,4,6,None,Group,Full Season,40.0,2022,2022-06-23,0
22.61,14,14,GALAXY,437331930,15.16,14,14,6,None,Full Season,Full Season,92.0,2022,2022-06-23,0
28.1,13,13,GALAXY,437331937,8.67,17,17,6,None,Full Season,Full Season,66.0,2022,2022-06-23,0
24.08,17,17,GALAXY,437331938,38.47,17,17,6,None,Full Season,Full Season,61.0,2022,2022-06-23,0
48.53,14,14,GALAXY,437331941,15.27,14,14,6,None,Full Season,Full Season,70.0,2022,2022-06-23,0
40.0,0,0,GALAXY,437331942,54.07,1,1,6,None,None,None,100.0,2022,2022-06-23,0
21.24,14,14,GALAXY,437331964,99.86,17,17,6,None,Full Season,Group,42.0,2022,2022-06-23,0
30.38,14,14,GALAXY,437331966,71.89,16,16,6,None,Full Season,Full Season,71.0,2022,2022-06-23,0
127.0,1,1,GALAXY,437332004,82.83,1,1,6,None,Individual,None,75.9,2022,2022-06-23,0
73.33,2,2,GALAXY,437332020,63.62,2,2,6,None,Group,None,98.0,2022,2022-06-23,0
43.0,12,12,GALAXY,437332026,60.55,13,13,6,None,Full Season,Full Season,39.0,2022,2022-06-23,0
100.0,0,0,GALAXY,437332034,25.56,1,1,6,None,Individual,None,57.99999999999999,2022,2022-06-23,0
46.03,17,17,GALAXY,437332056,2.28,17,17,6,None,Full Season,Full Season,59.0,2022,2022-06-23,0
35.0,0,0,GALAXY,437332078,14.7,13,13,6,None,Full Season,None,82.0,2022,2022-06-23,0
30.0,0,0,GALAXY,437332089,380.97,1,1,6,None,None,None,97.0,2022,2022-06-23,0
45.31,3,3,GALAXY,437332090,35.18,6,6,6,None,Partial Plan,None,65.0,2022,2022-06-23,0
46.79,6,6,GALAXY,437332099,21.14,6,6,6,None,Partial Plan,None,82.0,2022,2022-06-23,0
59.05,3,3,GALAXY,437332171,31.0,3,3,6,None,Group,None,67.0,2022,2022-06-23,0
25.74,4,4,GALAXY,437332181,66.95,15,15,6,None,Full Season,None,88.0,2022,2022-06-23,0
23.15,3,3,GALAXY,437332201,78.22,3,3,6,None,Group,Group,31.0,2022,2022-06-23,0
30.0,0,0,GALAXY,437332204,54.17,3,3,6,None,None,None,92.0,2022,2022-06-23,0
50.0,1,1,GALAXY,437332205,9.45,1,1,6,None,Group,None,95.89999999999999,2022,2022-06-23,0
21.67,12,12,GALAXY,437332211,0.83,13,13,6,None,Full Season,Full Season,69.0,2022,2022-06-23,0
23.36,12,12,GALAXY,437332275,147.22,13,13,6,None,Full Season,None,59.0,2022,2022-06-23,0
22.68,8,8,GALAXY,437332300,17.77,14,14,6,None,Full Season,Full Season,50.0,2022,2022-06-23,0
35.0,4,4,GALAXY,437332310,14.7,13,13,6,None,Full Season,None,75.0,2022,2022-06-23,0
18.88,14,14,GALAXY,437332319,28.35,16,16,6,None,Full Season,Full Season,96.0,2022,2022-06-23,0
64.0,12,12,GALAXY,437332323,69.65,13,13,6,None,Full Season,None,48.0,2022,2022-06-23,0
23.29,11,11,GALAXY,437332370,77.01,17,17,6,None,Full Season,Full Season,73.0,2022,2022-06-23,0
24.08,14,14,GALAXY,437332441,5.64,17,17,6,None,Full Season,Full Season,61.0,2022,2022-06-23,0
0.0,11,11,GALAXY,437332465,13.17,16,16,6,None,None,None,93.0,2022,2022-06-23,0
27.0,8,8,GALAXY,437332490,6.27,13,13,6,None,Full Season,None,81.0,2022,2022-06-23,0
35.0,10,10,GALAXY,437332609,38.46,13,13,6,None,Full Season,Full Season,53.0,2022,2022-06-23,0
26.33,17,17,GALAXY,437332650,15.16,17,17,6,None,Full Season,Full Season,90.0,2022,2022-06-23,0
32.62,17,17,GALAXY,437332652,13.91,17,17,6,None,Full Season,Full Season,91.0,2022,2022-06-23,0
51.43,0,0,GALAXY,437332753,76.4,2,2,6,None,None,None,95.0,2022,2022-06-23,0
71.18,2,2,GALAXY,437332757,8.74,2,2,6,None,Group,None,68.0,2022,2022-06-23,0
28.76,7,7,GALAXY,437332793,10.45,9,9,6,None,Partial Plan,None,37.0,2022,2022-06-23,0
51.5,1,1,GALAXY,437332921,40.48,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
35.65,13,13,GALAXY,437332928,67.19,14,14,6,None,Full Season,Full Season,92.0,2022,2022-06-23,0
19.0,12,12,GALAXY,437332978,9.61,13,13,6,None,Full Season,None,52.0,2022,2022-06-23,0
38.06,6,6,GALAXY,437332994,37.66,6,6,6,None,Partial Plan,None,50.0,2022,2022-06-23,0
51.17,4,4,GALAXY,437332997,75.87,4,4,6,None,Individual,Individual,35.0,2022,2022-06-23,0
23.04,8,8,GALAXY,437333027,40.0,12,12,6,None,Full Season,None,63.0,2022,2022-06-23,0
24.0,16,16,GALAXY,437333036,67.93,16,16,6,None,Full Season,Full Season,95.0,2022,2022-06-23,0
84.62,16,16,GALAXY,437333038,95.29,17,17,6,None,Full Season,Full Season,65.0,2022,2022-06-23,0
20.37,13,13,GALAXY,437333082,25.77,16,16,6,None,Full Season,Full Season,98.0,2022,2022-06-23,0
21.37,14,14,GALAXY,437333090,51.0,16,16,6,None,Full Season,Full Season,94.0,2022,2022-06-23,0
24.88,1,1,GALAXY,437333094,86.23,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
24.0,1,1,GALAXY,437333141,7.5,1,1,6,None,Group,None,97.0,2022,2022-06-23,0
20.17,15,15,GALAXY,437333202,7.37,17,17,6,None,Full Season,Full Season,85.67,2022,2022-06-23,0
173.5,1,1,GALAXY,437333212,11.29,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
23.01,1,1,GALAXY,437333237,68.19,1,1,6,None,Individual,None,95.89999999999999,2022,2022-06-23,0
25.33,1,1,GALAXY,437333242,134.56,1,1,6,None,Individual,None,94.0,2022,2022-06-23,0
84.0,1,1,GALAXY,437333288,16.92,1,1,6,None,Individual,None,50.0,2022,2022-06-23,0
202.0,1,1,GALAXY,437333321,383.63,1,1,6,None,Individual,Group,56.99999999999999,2022,2022-06-23,0
14.71,1,1,GALAXY,437333358,9.28,2,2,6,None,None,None,83.0,2022,2022-06-23,0
50.0,0,0,GALAXY,437333367,84.84,2,2,6,None,None,None,95.0,2022,2022-06-23,0
107.5,0,0,GALAXY,437333407,12.65,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
31.79,3,3,GALAXY,437333468,45.88,3,3,6,None,Group,Mini Plan,52.0,2022,2022-06-23,0
52.0,1,1,GALAXY,437333482,5.64,2,2,6,None,Individual,None,93.0,2022,2022-06-23,0
31.98,3,3,GALAXY,437333561,45.88,3,3,6,None,Group,Mini Plan,48.0,2022,2022-06-23,0
20.67,0,0,GALAXY,437333571,4.53,2,2,6,None,None,None,94.0,2022,2022-06-23,0
23.09,13,13,GALAXY,437333607,21.25,17,17,6,None,Full Season,Full Season,79.0,2022,2022-06-23,0
22.85,17,17,GALAXY,437333609,12.68,17,17,6,None,Full Season,Full Season,99.0,2022,2022-06-23,0
49.0,1,1,GALAXY,437333788,33.48,1,1,6,None,Individual,None,94.0,2022,2022-06-23,0
51.0,4,4,GALAXY,437333798,297.83,4,4,6,None,Group,None,57.99999999999999,2022,2022-06-23,0
47.5,1,1,GALAXY,437333813,18.75,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
37.5,1,1,GALAXY,437333828,20.12,1,1,6,None,Individual,None,77.97,2022,2022-06-23,0
23.06,17,17,GALAXY,437333836,9.02,17,17,6,None,Full Season,Full Season,72.0,2022,2022-06-23,0
53.0,0,0,GALAXY,437333872,187.36,1,1,6,None,None,None,93.0,2022,2022-06-23,0
20.0,0,0,GALAXY,437333880,149.55,1,1,6,None,Group,None,97.0,2022,2022-06-23,0
18.53,1,1,GALAXY,437333888,24.16,1,1,6,None,Individual,None,90.16999999999999,2022,2022-06-23,0
20.0,0,0,GALAXY,437333904,6.27,1,1,6,None,None,None,100.0,2022,2022-06-23,0
29.0,7,7,GALAXY,437333915,8.72,13,13,6,None,Full Season,None,63.0,2022,2022-06-23,0
21.78,17,17,GALAXY,437333925,89.35,17,17,6,None,Full Season,Full Season,67.0,2022,2022-06-23,0
175.0,1,1,GALAXY,437333929,3957.29,1,1,6,None,Individual,None,95.0,2022,2022-06-23,0
27.5,0,0,GALAXY,437333973,126.05,2,2,6,None,Individual,None,91.0,2022,2022-06-23,0
95.0,1,1,GALAXY,437333975,13.38,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
70.16,9,9,GALAXY,437334022,119.78,13,13,6,None,Full Season,Full Season,59.0,2022,2022-06-23,0
22.0,10,10,GALAXY,437334032,92.3,13,13,6,None,Full Season,Full Season,59.0,2022,2022-06-23,0
41.72,17,17,GALAXY,437334044,50.82,17,17,6,None,Full Season,Full Season,95.0,2022,2022-06-23,0
19.47,1,1,GALAXY,437334063,147.22,1,1,6,None,Individual,Group,60.0,2022,2022-06-23,0
35.0,6,6,GALAXY,437334079,28.68,7,7,6,None,Partial Plan,None,55.00000000000001,2022,2022-06-23,0
19.0,11,11,GALAXY,437334210,21.06,12,12,6,None,Full Season,Full Season,68.0,2022,2022-06-23,0
19.86,15,15,GALAXY,437334233,21.14,17,17,6,None,Full Season,Full Season,72.0,2022,2022-06-23,0
31.43,13,13,GALAXY,437334300,24.16,14,14,6,None,Full Season,Full Season,85.0,2022,2022-06-23,0
25.15,1,1,GALAXY,437334358,28.02,1,1,6,None,Group,None,72.84,2022,2022-06-23,0
64.12,16,16,GALAXY,437334375,69.65,16,16,6,None,Full Season,Full Season,91.0,2022,2022-06-23,0
37.0,2,2,GALAXY,437334389,21.06,2,2,6,None,Group,Full Season,48.0,2022,2022-06-23,0
30.0,1,1,GALAXY,437334396,22.51,1,1,6,None,Group,None,66.88,2022,2022-06-23,0
25.15,1,1,GALAXY,437334448,25.43,1,1,6,None,Group,None,96.13000000000001,2022,2022-06-23,0
25.0,14,14,GALAXY,437334450,9.87,16,16,6,None,Full Season,Full Season,94.0,2022,2022-06-23,0
34.3,3,3,GALAXY,437334459,8.72,3,3,6,None,Group,None,44.0,2022,2022-06-23,0
47.5,1,1,GALAXY,437334507,11.88,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
24.23,17,17,GALAXY,437334533,17.81,17,17,6,None,Full Season,Full Season,96.0,2022,2022-06-23,0
47.5,2,2,GALAXY,437334584,45.88,2,2,6,None,Individual,None,79.0,2022,2022-06-23,0
0.0,10,10,GALAXY,437334595,33.08,14,14,6,None,Individual,None,91.0,2022,2022-06-23,0
36.18,17,17,GALAXY,437334669,8.67,17,17,6,None,Full Season,Full Season,99.0,2022,2022-06-23,0
31.43,1,1,GALAXY,437334686,45.32,1,1,6,None,Individual,None,89.0,2022,2022-06-23,0
127.0,1,1,GALAXY,437334751,35.09,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
25.04,2,2,GALAXY,437334758,62.25,2,2,6,None,Individual,None,82.75,2022,2022-06-23,0
24.5,1,1,GALAXY,437334776,21.95,2,2,6,None,Individual,None,85.0,2022,2022-06-23,0
25.35,14,14,GALAXY,437334819,31.89,17,17,6,None,Full Season,Full Season,72.0,2022,2022-06-23,0
47.5,3,3,GALAXY,437334834,81.49,5,5,6,None,Mini Plan,None,81.0,2022,2022-06-23,0
25.0,5,5,GALAXY,437334838,51.44,5,5,6,None,Mini Plan,Group,33.0,2022,2022-06-23,0
49.0,1,1,GALAXY,437334857,63.61,1,1,6,None,Individual,Individual,64.0,2022,2022-06-23,0
54.18,15,15,GALAXY,437334978,33.08,17,17,6,None,Full Season,Full Season,94.0,2022,2022-06-23,0
67.8,2,2,GALAXY,437335000,9.87,2,2,6,None,Group,None,71.67,2022,2022-06-23,0
20.15,5,5,GALAXY,437335040,12.68,13,13,6,None,Full Season,None,76.0,2022,2022-06-23,0
24.0,1,1,GALAXY,437335041,2555.51,1,1,6,None,Individual,None,90.0,2022,2022-06-23,0
33.29,17,17,GALAXY,437335057,9.45,17,17,6,None,Full Season,Full Season,89.0,2022,2022-06-23,0
30.0,0,0,GALAXY,437335080,147.22,1,1,6,None,None,None,71.0,2022,2022-06-23,0
27.0,12,12,GALAXY,437335086,23.52,12,12,6,None,Full Season,Full Season,67.0,2022,2022-06-23,0
38.61,10,10,GALAXY,437335179,43.66,17,17,6,None,Full Season,Full Season,52.0,2022,2022-06-23,0
43.82,4,4,GALAXY,437335258,9.77,6,6,6,None,Full Season,None,67.0,2022,2022-06-23,0
51.5,1,1,GALAXY,437335266,27.13,1,1,6,None,Individual,None,78.05,2022,2022-06-23,0
73.5,1,1,GALAXY,437335276,30.38,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
23.0,15,15,GALAXY,437335279,25.56,16,16,6,None,Full Season,Full Season,78.0,2022,2022-06-23,0
61.0,1,1,GALAXY,437335285,6.27,1,1,6,None,Individual,None,68.07,2022,2022-06-23,0
30.38,17,17,GALAXY,437335320,27.17,17,17,6,None,Full Season,Full Season,77.0,2022,2022-06-23,0
35.39,13,13,GALAXY,437335345,28.1,15,15,6,None,Full Season,Full Season,76.0,2022,2022-06-23,0
27.54,17,17,GALAXY,437335390,15.16,17,17,6,None,Full Season,Full Season,86.0,2022,2022-06-23,0
36.25,1,1,GALAXY,437335399,34.89,2,2,6,None,Individual,None,96.0,2022,2022-06-23,0
27.0,8,8,GALAXY,437335439,83.15,13,13,6,None,Full Season,None,56.99999999999999,2022,2022-06-23,0
17.71,6,6,GALAXY,437335454,107.97,14,14,6,None,Full Season,None,55.00000000000001,2022,2022-06-23,0
50.32,1,1,GALAXY,437335545,179.34,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
35.0,12,12,GALAXY,437335565,28.42,13,13,6,None,Full Season,None,53.0,2022,2022-06-23,0
47.5,1,1,GALAXY,437335585,12.65,1,1,6,None,Individual,None,98.3,2022,2022-06-23,0
25.11,2,2,GALAXY,437335610,11.56,2,2,6,None,Individual,None,78.5,2022,2022-06-23,0
93.0,2,2,GALAXY,437335611,38.0,2,2,6,None,Individual,None,72.0,2022,2022-06-23,0
39.91,16,16,GALAXY,437335635,77.01,16,16,6,None,Full Season,Full Season,95.0,2022,2022-06-23,0
32.98,12,12,GALAXY,437335705,7.37,13,13,6,None,Full Season,Full Season,74.0,2022,2022-06-23,0
